82680	
   2.8522105e-01	  -1.6148454e-01	
   3.1314895e-01	  -1.5803114e-01	
   3.1472619e-01	  -1.6124557e-01	
   3.1784887e-01	  -1.6043191e-01	
   3.1882699e-01	  -1.6022860e-01	
   3.4005408e-01	  -1.6174798e-01	
   3.3971348e-01	  -1.6014627e-01	
   3.6602834e-01	  -1.6106357e-01	
   3.8643654e-01	  -1.5940107e-01	
   3.8729045e-01	  -1.5969593e-01	
   3.9280375e-01	  -1.6015441e-01	
   3.9902125e-01	  -1.6013614e-01	
   4.0486932e-01	  -1.6077877e-01	
   4.1706148e-01	  -1.6079095e-01	
   4.2392410e-01	  -1.5858812e-01	
   4.4203101e-01	  -1.5948942e-01	
   4.6967420e-01	  -1.6026412e-01	
   4.7253971e-01	  -1.5979040e-01	
   4.7344499e-01	  -1.5980491e-01	
   4.8415619e-01	  -1.5876982e-01	
   4.9075166e-01	  -1.6063210e-01	
  -4.9647285e-01	  -1.6049336e-01	
  -4.8286982e-01	  -1.6075310e-01	
  -4.7936683e-01	  -1.6493255e-01	
  -4.7742242e-01	  -1.6336854e-01	
  -4.7391788e-01	  -1.6087055e-01	
  -4.7228142e-01	  -1.6333149e-01	
  -4.6573896e-01	  -1.6209808e-01	
  -4.4075917e-01	  -1.6212556e-01	
  -4.4029065e-01	  -1.5935458e-01	
  -4.3291685e-01	  -1.6105489e-01	
  -4.2678943e-01	  -1.6169861e-01	
  -4.2459034e-01	  -1.6124886e-01	
  -4.1783528e-01	  -1.6172193e-01	
  -4.1996302e-01	  -1.5946466e-01	
  -4.1673122e-01	  -1.6249959e-01	
  -4.0309918e-01	  -1.6188938e-01	
  -3.9783631e-01	  -1.6407685e-01	
  -3.9710970e-01	  -1.6356403e-01	
  -3.9344073e-01	  -1.6206088e-01	
  -3.9239073e-01	  -1.6311449e-01	
  -3.8721000e-01	  -1.6229644e-01	
  -3.7705968e-01	  -1.6091815e-01	
  -3.7879986e-01	  -1.6287850e-01	
  -3.7564035e-01	  -1.6279037e-01	
  -3.5208390e-01	  -1.6318216e-01	
  -3.3961657e-01	  -1.6265043e-01	
  -3.3738228e-01	  -1.6258938e-01	
  -3.3713146e-01	  -1.6190794e-01	
  -1.5867378e-01	  -1.6404634e-01	
  -1.5143859e-01	  -1.6208559e-01	
  -1.4943973e-01	  -1.6169292e-01	
  -1.3216875e-01	  -1.6341769e-01	
  -1.2753100e-01	  -1.6300539e-01	
  -1.2650393e-01	  -1.6085199e-01	
  -1.2083110e-01	  -1.6192571e-01	
  -1.0761039e-01	  -1.6171051e-01	
  -7.6515546e-02	  -1.6355680e-01	
   7.9590264e-02	  -1.6239770e-01	
   8.3497913e-02	  -1.6292785e-01	
   9.3531351e-02	  -1.6180354e-01	
   9.6877879e-02	  -1.6221884e-01	
   1.1259159e-01	  -1.6136203e-01	
   1.3106663e-01	  -1.6269701e-01	
   1.5165793e-01	  -1.6205343e-01	
   1.5409573e-01	  -1.6114455e-01	
   1.5848648e-01	  -1.5885807e-01	
   1.6379591e-01	  -1.6273961e-01	
   2.1837875e-01	  -1.6197667e-01	
   2.2040112e-01	  -1.6128687e-01	
   2.5647379e-01	  -1.6130566e-01	
   2.8067819e-01	  -1.6072524e-01	
   3.1727113e-01	  -1.6197951e-01	
   3.2443562e-01	  -1.6060702e-01	
   3.4132248e-01	  -1.6276326e-01	
   3.6943874e-01	  -1.6256742e-01	
   3.7778154e-01	  -1.6228241e-01	
   3.8358541e-01	  -1.6136071e-01	
   4.0098550e-01	  -1.6109847e-01	
   4.0120012e-01	  -1.6266923e-01	
   4.0269950e-01	  -1.6216694e-01	
   4.1464019e-01	  -1.6283033e-01	
   4.2018628e-01	  -1.6187321e-01	
   4.2345955e-01	  -1.6167665e-01	
   4.2677684e-01	  -1.6191665e-01	
   4.2918969e-01	  -1.6273978e-01	
   4.3247308e-01	  -1.6214393e-01	
   4.3438342e-01	  -1.6173493e-01	
   4.3761964e-01	  -1.6078927e-01	
   4.8254146e-01	  -1.6372318e-01	
   4.8661996e-01	  -1.6193128e-01	
   4.9005986e-01	  -1.6200805e-01	
  -5.2437178e-01	  -1.6384063e-01	
  -4.8864800e-01	  -1.6310789e-01	
  -4.8375567e-01	  -1.6337122e-01	
  -4.7301804e-01	  -1.6364778e-01	
  -4.7145329e-01	  -1.6377915e-01	
  -4.5347457e-01	  -1.6368574e-01	
  -4.4885264e-01	  -1.6384979e-01	
  -4.4037206e-01	  -1.6570830e-01	
  -4.2468299e-01	  -1.6240103e-01	
  -4.1922818e-01	  -1.6418693e-01	
  -4.1735075e-01	  -1.6359987e-01	
  -3.9670420e-01	  -1.6350206e-01	
  -3.9409236e-01	  -1.6225256e-01	
  -3.6878649e-01	  -1.6536569e-01	
  -3.6763806e-01	  -1.6239394e-01	
  -3.6530006e-01	  -1.6363121e-01	
  -3.5974975e-01	  -1.6380528e-01	
  -3.5062609e-01	  -1.6483373e-01	
  -3.4940023e-01	  -1.6439999e-01	
  -3.3961730e-01	  -1.6221931e-01	
  -3.3858695e-01	  -1.6392755e-01	
  -3.3348100e-01	  -1.6377408e-01	
  -3.3429348e-01	  -1.6384512e-01	
  -3.1919885e-01	  -1.6356438e-01	
  -3.0985736e-01	  -1.6515455e-01	
  -2.6857032e-01	  -1.6355451e-01	
  -2.4810372e-01	  -1.6459805e-01	
  -2.4941132e-01	  -1.6399933e-01	
  -2.4705890e-01	  -1.6537847e-01	
  -1.5039459e-01	  -1.6348507e-01	
  -1.4727640e-01	  -1.6403711e-01	
  -1.3910264e-01	  -1.6305350e-01	
  -1.2840705e-01	  -1.6556285e-01	
  -1.2084367e-01	  -1.6166860e-01	
  -1.1503746e-01	  -1.6338778e-01	
  -1.0858083e-01	  -1.6355340e-01	
  -7.7753763e-02	  -1.6205124e-01	
  -6.9550470e-02	  -1.6309386e-01	
  -5.4919114e-02	  -1.6428150e-01	
   8.2418438e-02	  -1.6466465e-01	
   1.0429987e-01	  -1.6281776e-01	
   1.0455622e-01	  -1.6306824e-01	
   1.3466933e-01	  -1.6547745e-01	
   1.3363907e-01	  -1.6450490e-01	
   1.3587431e-01	  -1.6434190e-01	
   1.3491087e-01	  -1.6442566e-01	
   1.6238826e-01	  -1.6382139e-01	
   1.9081117e-01	  -1.6336759e-01	
   1.9338075e-01	  -1.6522585e-01	
   2.2090731e-01	  -1.6476438e-01	
   2.2442046e-01	  -1.6557936e-01	
   2.6436388e-01	  -1.6164009e-01	
   2.6804439e-01	  -1.6309533e-01	
   3.2481358e-01	  -1.6460525e-01	
   3.2750702e-01	  -1.6305011e-01	
   3.2681540e-01	  -1.6452317e-01	
   3.3366128e-01	  -1.6244873e-01	
   3.3680017e-01	  -1.6310287e-01	
   3.3681680e-01	  -1.6428274e-01	
   3.3997090e-01	  -1.6347370e-01	
   3.4240691e-01	  -1.6365846e-01	
   3.7886200e-01	  -1.6492502e-01	
   3.7786322e-01	  -1.6359083e-01	
   3.8392168e-01	  -1.6436321e-01	
   3.9407143e-01	  -1.6414201e-01	
   4.0092656e-01	  -1.6412440e-01	
   4.0335496e-01	  -1.6485085e-01	
   4.1442602e-01	  -1.6294224e-01	
   4.1681325e-01	  -1.6359541e-01	
   4.2087291e-01	  -1.6262116e-01	
   4.2320746e-01	  -1.6300638e-01	
   4.2809019e-01	  -1.6295602e-01	
   4.3070253e-01	  -1.6258198e-01	
   4.3802963e-01	  -1.6494657e-01	
   4.4154030e-01	  -1.6503388e-01	
   4.7549173e-01	  -1.6626078e-01	
   4.7946762e-01	  -1.6414703e-01	
   4.8284097e-01	  -1.6506274e-01	
   4.9053128e-01	  -1.6104209e-01	
  -5.1975191e-01	  -1.6647233e-01	
  -4.8758705e-01	  -1.6395379e-01	
  -4.8189024e-01	  -1.6644349e-01	
  -4.7449894e-01	  -1.6473368e-01	
  -4.5095337e-01	  -1.6500310e-01	
  -4.4095207e-01	  -1.6439510e-01	
  -4.3114499e-01	  -1.6537045e-01	
  -4.2304813e-01	  -1.6494359e-01	
  -4.1523078e-01	  -1.6326897e-01	
  -4.0557076e-01	  -1.6808351e-01	
  -4.0583273e-01	  -1.6692437e-01	
  -4.0340209e-01	  -1.6566707e-01	
  -3.9727482e-01	  -1.6637424e-01	
  -3.7905959e-01	  -1.6638442e-01	
  -3.6867971e-01	  -1.6628856e-01	
  -3.6124739e-01	  -1.6634041e-01	
  -3.4919451e-01	  -1.6523098e-01	
  -3.4198483e-01	  -1.6613893e-01	
  -3.3518313e-01	  -1.6637820e-01	
  -3.3056365e-01	  -1.6475168e-01	
  -3.2627785e-01	  -1.6444782e-01	
  -3.0963632e-01	  -1.6467307e-01	
  -2.5628469e-01	  -1.6562453e-01	
  -2.4299249e-01	  -1.6620748e-01	
  -2.3540475e-01	  -1.6672813e-01	
  -1.4407992e-01	  -1.6588069e-01	
  -1.4328793e-01	  -1.6582200e-01	
  -1.3948114e-01	  -1.6715494e-01	
  -1.3695850e-01	  -1.6637328e-01	
  -1.2953773e-01	  -1.6565210e-01	
  -1.2769778e-01	  -1.6586083e-01	
  -1.2599643e-01	  -1.6534757e-01	
  -1.2286419e-01	  -1.6461037e-01	
  -1.1801793e-01	  -1.6617418e-01	
  -1.1124009e-01	  -1.6585098e-01	
   6.5641364e-02	  -1.6518961e-01	
   7.9083216e-02	  -1.6846777e-01	
   8.9610822e-02	  -1.6634915e-01	
   1.0083467e-01	  -1.6649370e-01	
   1.0207207e-01	  -1.6718472e-01	
   1.0941469e-01	  -1.6592590e-01	
   1.2221895e-01	  -1.6644625e-01	
   1.2592752e-01	  -1.6700050e-01	
   1.3707279e-01	  -1.6638701e-01	
   1.3634552e-01	  -1.6519578e-01	
   1.4209130e-01	  -1.6551774e-01	
   1.4757880e-01	  -1.6512182e-01	
   1.5618741e-01	  -1.6513941e-01	
   1.6130813e-01	  -1.6531665e-01	
   1.6219228e-01	  -1.6597230e-01	
   3.0186022e-01	  -1.6730755e-01	
   3.2725849e-01	  -1.6747414e-01	
   3.2980301e-01	  -1.6442617e-01	
   3.3375917e-01	  -1.6523333e-01	
   3.3644852e-01	  -1.6528250e-01	
   3.3879102e-01	  -1.6511855e-01	
   3.4162327e-01	  -1.6498783e-01	
   3.6617063e-01	  -1.6461249e-01	
   3.6665639e-01	  -1.6616778e-01	
   3.7030429e-01	  -1.6607871e-01	
   3.7959706e-01	  -1.6716549e-01	
   3.9340018e-01	  -1.6483385e-01	
   3.9800191e-01	  -1.6557682e-01	
   4.0014627e-01	  -1.6654948e-01	
   4.0375452e-01	  -1.6568046e-01	
   4.1915380e-01	  -1.6765280e-01	
   4.2929660e-01	  -1.6705476e-01	
   4.3041461e-01	  -1.6667910e-01	
   4.4133643e-01	  -1.6612613e-01	
   4.8680288e-01	  -1.6373138e-01	
   4.8799453e-01	  -1.6529462e-01	
  -5.2498480e-01	  -1.6838143e-01	
  -5.2015318e-01	  -1.6738627e-01	
  -5.1811322e-01	  -1.6624377e-01	
  -4.8379395e-01	  -1.6806741e-01	
  -4.7364995e-01	  -1.6766887e-01	
  -4.5264392e-01	  -1.6684320e-01	
  -4.4132051e-01	  -1.6819894e-01	
  -4.4181539e-01	  -1.6766038e-01	
  -4.4213462e-01	  -1.6629741e-01	
  -4.2658396e-01	  -1.6668187e-01	
  -4.2255090e-01	  -1.6653782e-01	
  -4.1754800e-01	  -1.6842242e-01	
  -4.1592564e-01	  -1.6735431e-01	
  -4.1318256e-01	  -1.6595634e-01	
  -4.1051366e-01	  -1.6818699e-01	
  -4.1029921e-01	  -1.6895345e-01	
  -4.0714074e-01	  -1.6805516e-01	
  -4.0127173e-01	  -1.6713018e-01	
  -3.9985600e-01	  -1.6786676e-01	
  -3.9277118e-01	  -1.6648522e-01	
  -3.3180920e-01	  -1.6653047e-01	
  -3.0357041e-01	  -1.6588903e-01	
  -3.0448599e-01	  -1.6703705e-01	
  -2.5144506e-01	  -1.6781138e-01	
  -1.6038469e-01	  -1.6604341e-01	
  -1.4545512e-01	  -1.6627305e-01	
  -1.3186625e-01	  -1.6612187e-01	
  -1.2111160e-01	  -1.6631514e-01	
  -1.1465314e-01	  -1.6764560e-01	
  -1.0892865e-01	  -1.6797448e-01	
  -1.0830522e-01	  -1.6730707e-01	
  -8.8705658e-02	  -1.6659197e-01	
  -8.5039109e-02	  -1.6865374e-01	
  -7.2817643e-02	  -1.6851864e-01	
   8.9131739e-02	  -1.6679760e-01	
   1.2238024e-01	  -1.6550481e-01	
   1.2645223e-01	  -1.6695832e-01	
   1.3186462e-01	  -1.6726279e-01	
   1.3464133e-01	  -1.6773931e-01	
   1.3643804e-01	  -1.6869881e-01	
   1.5143248e-01	  -1.6802720e-01	
   1.5276276e-01	  -1.6618500e-01	
   1.7527592e-01	  -1.6828371e-01	
   1.7601809e-01	  -1.6896554e-01	
   2.2199714e-01	  -1.6853995e-01	
   2.6030036e-01	  -1.6512021e-01	
   2.9845599e-01	  -1.6811991e-01	
   2.9879348e-01	  -1.6835561e-01	
   3.4001923e-01	  -1.6638148e-01	
   3.6311465e-01	  -1.6728489e-01	
   3.6544514e-01	  -1.6705336e-01	
   3.8154002e-01	  -1.6955767e-01	
   3.9446382e-01	  -1.6750384e-01	
   3.9578823e-01	  -1.6836269e-01	
   3.9758765e-01	  -1.6723552e-01	
   3.9821621e-01	  -1.6689294e-01	
   4.0044542e-01	  -1.6792560e-01	
   4.2514853e-01	  -1.6647090e-01	
   4.2699629e-01	  -1.6861606e-01	
   4.3083679e-01	  -1.6696017e-01	
   4.3087674e-01	  -1.6815200e-01	
   4.3773401e-01	  -1.6852946e-01	
   4.4612260e-01	  -1.6776260e-01	
   4.4731755e-01	  -1.6699624e-01	
   4.7192064e-01	  -1.6820274e-01	
   4.8265162e-01	  -1.6766489e-01	
   4.8671145e-01	  -1.6874211e-01	
  -5.2528489e-01	  -1.6867952e-01	
  -5.2132270e-01	  -1.6925286e-01	
  -5.1912091e-01	  -1.6913371e-01	
  -4.9507132e-01	  -1.6839858e-01	
  -4.8650145e-01	  -1.6936172e-01	
  -4.8321840e-01	  -1.6904803e-01	
  -4.7769661e-01	  -1.6956917e-01	
  -4.7428452e-01	  -1.6991974e-01	
  -4.5355829e-01	  -1.6891277e-01	
  -4.3768359e-01	  -1.7037379e-01	
  -4.3621259e-01	  -1.6942406e-01	
  -4.1097314e-01	  -1.6858362e-01	
  -4.0695675e-01	  -1.6868059e-01	
  -4.0503514e-01	  -1.7001213e-01	
  -3.9701003e-01	  -1.6878330e-01	
  -3.8985585e-01	  -1.6962130e-01	
  -3.8422804e-01	  -1.6867550e-01	
  -3.4049832e-01	  -1.6764366e-01	
  -3.3942194e-01	  -1.6868766e-01	
  -1.5899714e-01	  -1.6923033e-01	
  -1.4767661e-01	  -1.6926445e-01	
  -1.4610165e-01	  -1.6986015e-01	
  -1.4546565e-01	  -1.7052541e-01	
  -1.4125738e-01	  -1.7085248e-01	
  -1.2819020e-01	  -1.6897629e-01	
  -1.2161654e-01	  -1.6903709e-01	
  -1.1379506e-01	  -1.6833080e-01	
  -1.0650830e-01	  -1.6883077e-01	
  -9.5369358e-02	  -1.7049521e-01	
  -7.6928494e-02	  -1.6977926e-01	
  -7.4227756e-02	  -1.6955468e-01	
  -7.1556685e-02	  -1.6954589e-01	
   5.7745281e-02	  -1.6828877e-01	
   8.8259322e-02	  -1.7015191e-01	
   9.1742714e-02	  -1.6753029e-01	
   1.1882527e-01	  -1.7005294e-01	
   1.2006557e-01	  -1.6901362e-01	
   1.3602721e-01	  -1.6750206e-01	
   1.3843626e-01	  -1.6863582e-01	
   1.4624523e-01	  -1.6921582e-01	
   1.6303442e-01	  -1.6892031e-01	
   1.6593880e-01	  -1.6953859e-01	
   1.9719306e-01	  -1.7057714e-01	
   2.9437837e-01	  -1.6859384e-01	
   3.0267917e-01	  -1.7125395e-01	
   3.4035316e-01	  -1.6937938e-01	
   3.6094797e-01	  -1.6904167e-01	
   3.8075695e-01	  -1.7025467e-01	
   3.9735009e-01	  -1.6994557e-01	
   4.0638586e-01	  -1.6813325e-01	
   4.0875980e-01	  -1.6898477e-01	
   4.1137981e-01	  -1.6931282e-01	
   4.1601492e-01	  -1.6837138e-01	
   4.2452116e-01	  -1.6972849e-01	
   4.3386673e-01	  -1.7057496e-01	
   4.3916877e-01	  -1.6832097e-01	
   4.4109018e-01	  -1.6714441e-01	
   4.4504918e-01	  -1.7029197e-01	
   4.4818438e-01	  -1.6915722e-01	
   4.8536838e-01	  -1.6838634e-01	
  -5.2074929e-01	  -1.7050522e-01	
  -4.8735804e-01	  -1.7073818e-01	
  -4.8182982e-01	  -1.7188198e-01	
  -4.7470961e-01	  -1.6984562e-01	
  -4.5435872e-01	  -1.7210009e-01	
  -4.5065654e-01	  -1.7098629e-01	
  -4.2803884e-01	  -1.7115788e-01	
  -4.2159824e-01	  -1.7106226e-01	
  -4.1380743e-01	  -1.7089878e-01	
  -4.1250621e-01	  -1.6981631e-01	
  -4.0219541e-01	  -1.7153863e-01	
  -3.9413162e-01	  -1.7054857e-01	
  -3.5945873e-01	  -1.7240215e-01	
  -3.4151810e-01	  -1.7218978e-01	
  -2.8952654e-01	  -1.7111858e-01	
  -2.7968050e-01	  -1.7225679e-01	
  -1.5723902e-01	  -1.7133244e-01	
  -1.4980286e-01	  -1.7194756e-01	
  -1.4621982e-01	  -1.7134187e-01	
  -1.3971920e-01	  -1.7159061e-01	
  -1.1506976e-01	  -1.6868498e-01	
  -9.2695977e-02	  -1.7121240e-01	
  -8.9747893e-02	  -1.7063579e-01	
  -8.7558709e-02	  -1.7005340e-01	
  -7.6018802e-02	  -1.7155791e-01	
  -7.5589872e-02	  -1.7177454e-01	
  -7.1227838e-02	  -1.6887507e-01	
   6.1418278e-02	  -1.7297981e-01	
   6.4842954e-02	  -1.7145332e-01	
   8.9519417e-02	  -1.7130327e-01	
   1.2025012e-01	  -1.7266317e-01	
   1.2699015e-01	  -1.7046614e-01	
   1.3532311e-01	  -1.7050349e-01	
   1.4147609e-01	  -1.7250057e-01	
   1.4719316e-01	  -1.6985276e-01	
   1.4869335e-01	  -1.7081569e-01	
   1.5350947e-01	  -1.7336687e-01	
   1.5577249e-01	  -1.7001585e-01	
   1.5850347e-01	  -1.7190836e-01	
   1.9924741e-01	  -1.6890044e-01	
   2.9248525e-01	  -1.7165662e-01	
   3.0091959e-01	  -1.7148928e-01	
   3.4090766e-01	  -1.7181140e-01	
   3.5901169e-01	  -1.6959201e-01	
   3.6051694e-01	  -1.7189196e-01	
   3.7589226e-01	  -1.7147375e-01	
   3.8050388e-01	  -1.7208486e-01	
   3.8184128e-01	  -1.7311382e-01	
   3.9124069e-01	  -1.7037424e-01	
   3.9247278e-01	  -1.7213998e-01	
   3.9489722e-01	  -1.7357782e-01	
   4.0597249e-01	  -1.7126840e-01	
   4.1416906e-01	  -1.7363087e-01	
   4.2172413e-01	  -1.7039843e-01	
   4.2320963e-01	  -1.7144811e-01	
   4.3596978e-01	  -1.7193828e-01	
   4.3929488e-01	  -1.7298013e-01	
   4.4108399e-01	  -1.7322738e-01	
   4.4313592e-01	  -1.6905592e-01	
   4.4921787e-01	  -1.7244679e-01	
   4.6950002e-01	  -1.7124876e-01	
   4.6944606e-01	  -1.6936525e-01	
   4.8285174e-01	  -1.7170773e-01	
   4.8737123e-01	  -1.7053514e-01	
   4.8695236e-01	  -1.7207474e-01	
   4.9017016e-01	  -1.7129525e-01	
  -5.2001255e-01	  -1.7246950e-01	
  -4.9471755e-01	  -1.7163272e-01	
  -4.8696133e-01	  -1.7486790e-01	
  -4.8365038e-01	  -1.7305846e-01	
  -4.8099550e-01	  -1.7308670e-01	
  -4.7686478e-01	  -1.7324783e-01	
  -4.7547320e-01	  -1.7253467e-01	
  -4.5456383e-01	  -1.7326585e-01	
  -4.5059347e-01	  -1.7272063e-01	
  -4.5022440e-01	  -1.7314389e-01	
  -4.4049816e-01	  -1.7190765e-01	
  -4.3938732e-01	  -1.7271129e-01	
  -4.3730228e-01	  -1.7253950e-01	
  -4.3411357e-01	  -1.7301285e-01	
  -4.3511450e-01	  -1.7307502e-01	
  -4.2907875e-01	  -1.7415917e-01	
  -4.2689011e-01	  -1.7165778e-01	
  -4.2495955e-01	  -1.7406832e-01	
  -4.1844706e-01	  -1.7245458e-01	
  -4.1187496e-01	  -1.7364971e-01	
  -4.0845755e-01	  -1.7205828e-01	
  -4.0479693e-01	  -1.7138606e-01	
  -3.9840172e-01	  -1.7225139e-01	
  -3.9711496e-01	  -1.7153770e-01	
  -3.9674816e-01	  -1.7239538e-01	
  -3.9084228e-01	  -1.7253672e-01	
  -3.8637544e-01	  -1.7262604e-01	
  -1.6501493e-01	  -1.7355709e-01	
  -1.5654123e-01	  -1.7270288e-01	
  -1.5046303e-01	  -1.7136303e-01	
  -1.4757071e-01	  -1.7317239e-01	
  -1.4472697e-01	  -1.7279736e-01	
  -1.3771455e-01	  -1.7184637e-01	
  -1.3215812e-01	  -1.7171119e-01	
  -1.3155714e-01	  -1.7482685e-01	
  -1.2238463e-01	  -1.7276216e-01	
  -1.1326504e-01	  -1.7177002e-01	
  -1.1182038e-01	  -1.7219105e-01	
  -9.2636913e-02	  -1.7270058e-01	
  -7.0135024e-02	  -1.7197667e-01	
   6.3290043e-02	  -1.7347011e-01	
   6.4554933e-02	  -1.7393892e-01	
   8.8690028e-02	  -1.7258932e-01	
   9.4218693e-02	  -1.7210231e-01	
   1.2788585e-01	  -1.7317073e-01	
   1.3149367e-01	  -1.7235305e-01	
   1.3090716e-01	  -1.7260969e-01	
   1.3308650e-01	  -1.7435691e-01	
   1.3638275e-01	  -1.7273136e-01	
   1.4189615e-01	  -1.7432248e-01	
   1.5776962e-01	  -1.7447393e-01	
   1.5903699e-01	  -1.7101175e-01	
   1.6325870e-01	  -1.7357391e-01	
   1.6621330e-01	  -1.7415096e-01	
   2.1758438e-01	  -1.7344259e-01	
   2.1973539e-01	  -1.7220040e-01	
   2.9346136e-01	  -1.7331664e-01	
   2.9257188e-01	  -1.7280911e-01	
   3.3785118e-01	  -1.7093109e-01	
   3.3811135e-01	  -1.7347061e-01	
   3.3989452e-01	  -1.7316850e-01	
   3.5596926e-01	  -1.7367394e-01	
   3.5774993e-01	  -1.7116412e-01	
   3.7818599e-01	  -1.7446691e-01	
   3.8216995e-01	  -1.7082577e-01	
   3.9077392e-01	  -1.7336404e-01	
   3.9663726e-01	  -1.7271122e-01	
   3.9657079e-01	  -1.7366076e-01	
   4.0719905e-01	  -1.7264544e-01	
   4.1131300e-01	  -1.7377560e-01	
   4.3092574e-01	  -1.7208942e-01	
   4.3517420e-01	  -1.7358391e-01	
   4.4153662e-01	  -1.7172809e-01	
   4.4288899e-01	  -1.7427713e-01	
   4.4552532e-01	  -1.7047594e-01	
   4.6699249e-01	  -1.7410387e-01	
   4.8564846e-01	  -1.7378869e-01	
   4.8896172e-01	  -1.7335928e-01	
  -5.2037446e-01	  -1.7357913e-01	
  -4.9641640e-01	  -1.7588779e-01	
  -4.9222021e-01	  -1.7426385e-01	
  -4.8578114e-01	  -1.7422285e-01	
  -4.7204424e-01	  -1.7307691e-01	
  -4.6378940e-01	  -1.7344811e-01	
  -4.5327672e-01	  -1.7349693e-01	
  -4.5291524e-01	  -1.7451960e-01	
  -4.3639047e-01	  -1.7472705e-01	
  -4.2720049e-01	  -1.7446598e-01	
  -4.1830850e-01	  -1.7605736e-01	
  -4.1181065e-01	  -1.7417173e-01	
  -4.0853750e-01	  -1.7421599e-01	
  -3.9824467e-01	  -1.7567269e-01	
  -3.8323656e-01	  -1.7357104e-01	
  -3.4472103e-01	  -1.7554967e-01	
  -3.4250333e-01	  -1.7371255e-01	
  -1.5218532e-01	  -1.7613523e-01	
  -1.5083184e-01	  -1.7400966e-01	
  -1.4410564e-01	  -1.7588728e-01	
  -1.4066179e-01	  -1.7210250e-01	
  -1.3612818e-01	  -1.7457092e-01	
  -1.3639738e-01	  -1.7307724e-01	
  -1.2015799e-01	  -1.7386426e-01	
  -1.1650260e-01	  -1.7512028e-01	
  -1.1239190e-01	  -1.7649674e-01	
  -1.0725579e-01	  -1.7571225e-01	
  -9.2887904e-02	  -1.7387333e-01	
   6.1168209e-02	  -1.7424985e-01	
   6.4066276e-02	  -1.7565771e-01	
   6.8345817e-02	  -1.7358987e-01	
   9.0187089e-02	  -1.7489886e-01	
   9.3618803e-02	  -1.7551176e-01	
   1.0881579e-01	  -1.7450490e-01	
   1.1897946e-01	  -1.7596565e-01	
   1.3636502e-01	  -1.7391714e-01	
   1.3931452e-01	  -1.7422964e-01	
   1.5295807e-01	  -1.7645262e-01	
   1.5633285e-01	  -1.7461952e-01	
   1.5841739e-01	  -1.7300376e-01	
   1.6407540e-01	  -1.7544394e-01	
   1.6954022e-01	  -1.7593114e-01	
   1.8657670e-01	  -1.7502946e-01	
   2.2522780e-01	  -1.7367228e-01	
   2.2801573e-01	  -1.7387191e-01	
   2.2850073e-01	  -1.7404335e-01	
   2.6368499e-01	  -1.7515442e-01	
   2.6627583e-01	  -1.7435781e-01	
   3.3832812e-01	  -1.7409691e-01	
   3.5387626e-01	  -1.7501696e-01	
   3.5691257e-01	  -1.7362282e-01	
   3.9258721e-01	  -1.7554202e-01	
   4.0359235e-01	  -1.7569281e-01	
   4.1004475e-01	  -1.7417651e-01	
   4.1261951e-01	  -1.7391863e-01	
   4.2306140e-01	  -1.7373579e-01	
   4.3471302e-01	  -1.7414379e-01	
   4.3672500e-01	  -1.7501969e-01	
   4.7646951e-01	  -1.7500951e-01	
   4.8261107e-01	  -1.7589135e-01	
   4.8538125e-01	  -1.7332811e-01	
   4.8447816e-01	  -1.7375025e-01	
  -5.2556071e-01	  -1.7704304e-01	
  -5.1636140e-01	  -1.7517957e-01	
  -4.8833347e-01	  -1.7564160e-01	
  -4.8877494e-01	  -1.7650639e-01	
  -4.8548277e-01	  -1.7798466e-01	
  -4.7905204e-01	  -1.7629589e-01	
  -4.6297764e-01	  -1.7640694e-01	
  -4.6079646e-01	  -1.7669229e-01	
  -4.5642206e-01	  -1.7717101e-01	
  -4.3423351e-01	  -1.7605741e-01	
  -4.2347631e-01	  -1.7640778e-01	
  -4.1447336e-01	  -1.7522586e-01	
  -4.1081366e-01	  -1.7668326e-01	
  -4.0826099e-01	  -1.7619247e-01	
  -4.0602516e-01	  -1.7779682e-01	
  -4.0068595e-01	  -1.7602932e-01	
  -3.9402064e-01	  -1.7584302e-01	
  -3.8873163e-01	  -1.7591826e-01	
  -3.7551858e-01	  -1.7787927e-01	
  -3.7305425e-01	  -1.7559151e-01	
  -3.4692186e-01	  -1.7816738e-01	
  -3.4468452e-01	  -1.7628049e-01	
  -3.4126652e-01	  -1.7503621e-01	
  -3.4128561e-01	  -1.7603374e-01	
  -2.9428483e-01	  -1.7542897e-01	
  -1.5767854e-01	  -1.7648798e-01	
  -1.3517018e-01	  -1.7770743e-01	
  -1.1680297e-01	  -1.7670135e-01	
  -1.1430933e-01	  -1.7452600e-01	
   6.5769263e-02	  -1.7760171e-01	
   1.2981281e-01	  -1.7670577e-01	
   1.3102573e-01	  -1.7639896e-01	
   1.4036164e-01	  -1.7604529e-01	
   1.4109604e-01	  -1.7463835e-01	
   1.4844526e-01	  -1.7532931e-01	
   1.6469998e-01	  -1.7688431e-01	
   1.8469122e-01	  -1.7564727e-01	
   2.2676998e-01	  -1.7570550e-01	
   2.3230724e-01	  -1.7576091e-01	
   2.6334649e-01	  -1.7644137e-01	
   2.6745289e-01	  -1.7479059e-01	
   2.8766796e-01	  -1.7674440e-01	
   3.3688715e-01	  -1.7659565e-01	
   3.7432480e-01	  -1.7527747e-01	
   3.9835267e-01	  -1.7629308e-01	
   4.0242025e-01	  -1.7810840e-01	
   4.0646436e-01	  -1.7869253e-01	
